"vOTU_id","protein_id","amg_contig_id","amg_contig_length","tools","dbids","descriptions","min_auxiliary_score","amg_flags","gene","gene_label","sample","representative_length_bp","reference_associated","in_primary_962","in_filtered_936","checkv_quality","class","family","predicted_replication_strategy","context_available","contig_total_genes","gene_position","genes_to_nearest_end","bp_to_nearest_end","on_contig_edge","flank_n","flank_annotated_frac","flank_viral_homolog_n","viral_homolog_left_n","viral_homolog_right_n","flanked_both_sides_by_viral","flank_structural_n","flank_mobile_n","focal_ko","focal_kegg","focal_viral_hit","focal_vogdb","focal_aux_score","focal_amg_flags","focal_is_structural_annotated","focal_is_mobile","annotation_conflict","screen_a_context","screen_b_not_edge","screen_c_no_mobile","screen_d_viral_flanks","screen_e_annotated","screen_f_no_conflict","screen_g_aux_ok","locus_screen_pass","dramv_flags_chr","gios_aux_le3","gios_has_M","gios_no_TFVAPB","strict_DRAMv","amg_contig_ge10kb","AUTOMATED_SCREEN_VERDICT","AUTOMATED_SCREEN_RATIONALE","in_T1_962","in_T3_962","in_T4_962","in_T5_962","in_T1_936","in_T3_936","in_T4_936","in_T5_936"
"vOTU1111","FCH3CGLCCXYL4FAA_NODE_1250_2","FCH3CGLCCXYL4FAA_NODE_1250",4651,"VIBRANT","K09883","cobT; cobaltochelatase CobT [EC:6.6.1.2]",NA,"","cobT","cobT","BS",4651,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,2,1,112,TRUE,6,0.333333333333333,2,0,2,FALSE,0,0,"K09883","cobaltochelatase CobT [EC:6.6.1.2]","","",4,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/9; 1 genes and    112 bp from nearest contig end; 33% of flanking genes annotated; 0/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 4 flags 'MF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1111","FCH3CGLCCXYL4FAA_NODE_1250_4","FCH3CGLCCXYL4FAA_NODE_1250",4651,"DRAM-v + VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",3,"MF","cobS","cobS","BS",4651,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,4,3,1491,TRUE,8,0.25,1,0,1,FALSE,0,0,"K09882","cobaltochelatase CobS [EC:6.6.1.2]","YP_004322817.1 porphyrin biosynthesis [Synechococcus phage S-ShM2]","REFSEQ porphyrin biosynthesis; Xu",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 4/9; 3 genes and  1,491 bp from nearest contig end; 25% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1134","FCH3CGLCCXYL4FAA_NODE_1285_2","FCH3CGLCCXYL4FAA_NODE_1285",4597,"VIBRANT","K21140","mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]",NA,"","mec","mec","BS",4597,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","Drexlerviridae","virulent",TRUE,4,2,1,1042,TRUE,3,1,3,1,2,TRUE,3,0,"","","YP_010082080.1 minor tail protein [Ralstonia phage Dina]","sp|O64333|TIPK_BPN15 Tail tip assembly protein K; XhXs",1,"VPF",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/4; 1 genes and  1,042 bp from nearest contig end; 100% of flanking genes annotated; 1/2 viral-origin neighbours left/right; 3 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'VPF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1178","FCH3CGLCCXYL4FAA_NODE_1348_3","FCH3CGLCCXYL4FAA_NODE_1348",4499,"VIBRANT","K21140","mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]",NA,"","mec","mec","BS",4499,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","Drexlerviridae","virulent",TRUE,4,3,1,695,TRUE,3,1,3,2,1,TRUE,3,0,"","","YP_010082080.1 minor tail protein [Ralstonia phage Dina]","sp|O64333|TIPK_BPN15 Tail tip assembly protein K; XhXs",1,"VPF",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 3/4; 1 genes and    695 bp from nearest contig end; 100% of flanking genes annotated; 2/1 viral-origin neighbours left/right; 3 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'VPF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1227","FCH3CGLCCXYL4FAA_NODE_1406_1","FCH3CGLCCXYL4FAA_NODE_1406",4402,"VIBRANT","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]",NA,"","DNMT3A","DNMT3A","BS",4402,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,6,1,0,1,TRUE,5,0.2,1,0,1,FALSE,0,0,"","","YP_009010750.1 DNA methyltransferase [Croceibacter phage P2559Y]","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 1/6; 0 genes and      1 bp from nearest contig end; 20% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1229","FCH3CGLCCXYL4FAA_NODE_1408_1","FCH3CGLCCXYL4FAA_NODE_1408",4402,"VIBRANT","K16011","algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]",NA,"","pslB","pslB","BS",4402,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,1,0,2,TRUE,5,0.8,4,0,4,FALSE,4,0,"","","YP_004324238.1 bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase [Synechococcus phage S-SSM7]","REFSEQ bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase; Xu",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 1/7; 0 genes and      2 bp from nearest contig end; 80% of flanking genes annotated; 0/4 viral-origin neighbours left/right; 4 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1232","FCH3CGLCCXYL4FAA_NODE_1411_8","FCH3CGLCCXYL4FAA_NODE_1411",4393,"VIBRANT","K01619","deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]",NA,"","DERA","DERA","BS",4393,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,8,1,399,TRUE,6,0,0,0,0,FALSE,0,0,"K01619","deoxyribose-phosphate aldolase [EC:4.1.2.4]","","",4,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 8/9; 1 genes and    399 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 4 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1239","FCH3CGLCCXYL4FAA_NODE_1422_6","FCH3CGLCCXYL4FAA_NODE_1422",4380,"VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",NA,"","cobS","cobS","BS",4380,FALSE,FALSE,FALSE,"Not-determined","Caudoviricetes","","virulent",TRUE,6,6,0,0,TRUE,5,0,0,0,0,FALSE,0,0,"","","YP_009325124.1 porphyrin biosynthesis [Synechococcus phage S-WAM1]","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 6/6; 0 genes and      0 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1243","FCH3CGLCCXYL4FAA_NODE_1428_11","FCH3CGLCCXYL4FAA_NODE_1428",4371,"DRAM-v","K01494","dCTP deaminase [EC:3.5.4.13] [RN:R02325]",3,"MF","dCTP deaminase [EC:3.5.4.13] [RN:R02325]","dCTP deaminase","BS",4371,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,12,11,1,292,TRUE,6,0.666666666666667,4,3,1,TRUE,0,0,"K01494","dCTP deaminase [EC:3.5.4.13]","YP_005098372.1 dCTP deaminase [Synechococcus phage S-CBS4]","",3,"MF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MF",TRUE,TRUE,FALSE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 11/12; 1 genes and    292 bp from nearest contig end; 67% of flanking genes annotated; 3/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1255","FCH3CGLCCXYL4FAA_NODE_1443_5","FCH3CGLCCXYL4FAA_NODE_1443",4344,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",4344,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,5,4,1654,TRUE,8,0.625,5,2,3,TRUE,0,0,"","","YP_010001631.1 DNA methyltransferase [Gordonia phage JKSyngboy]","sp|P05302|MTD1_DESNO Type II methyltransferase M.DdeI; XhXp",1,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 5/9; 4 genes and  1,654 bp from nearest contig end; 62% of flanking genes annotated; 2/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 1 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1278","FCH3CGLCCXYL4FAA_NODE_1469_1","FCH3CGLCCXYL4FAA_NODE_1469",4305,"VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",NA,"","cobS","cobS","BS",4305,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,1,0,2,TRUE,5,0.2,1,0,1,FALSE,0,0,"","","YP_009325124.1 porphyrin biosynthesis [Synechococcus phage S-WAM1]","REFSEQ porphyrin biosynthesis; Xu",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 1/7; 0 genes and      2 bp from nearest contig end; 20% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1347","FCH3CGLCCXYL4FAA_NODE_1559_2","FCH3CGLCCXYL4FAA_NODE_1559",4178,"VIBRANT","K06720","ectC; L-ectoine synthase [EC:4.2.1.108]",NA,"","ectC","ectC","BS",4178,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","[Family]_Gaiavirus","virulent",TRUE,7,2,1,678,TRUE,6,0.5,3,1,2,TRUE,0,0,"K06720","L-ectoine synthase [EC:4.2.1.108]","YP_009124846.1 ParB-like partition protein [Mycobacterium phage Gaia]","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/7; 1 genes and    678 bp from nearest contig end; 50% of flanking genes annotated; 1/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1402","FCH3CGLCCXYL4FAA_NODE_1623_2","FCH3CGLCCXYL4FAA_NODE_1623",4086,"VIBRANT","K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]",NA,"","cysH","cysH","BS",4086,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,11,2,1,491,TRUE,6,0.333333333333333,2,1,1,TRUE,0,0,"","","YP_024896.1 phosphoadenosine phosphosulfate reductase [Burkholderia phage BcepB1A]","sp|P03766|Y290_LAMBD Uncharacterized nin region protein ORF290; Xu",4,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/11; 1 genes and    491 bp from nearest contig end; 33% of flanking genes annotated; 1/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 4 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1403","FCH3CGLCCXYL4FAA_NODE_1624_2","FCH3CGLCCXYL4FAA_NODE_1624",4086,"VIBRANT","K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",NA,"","dcm","dcm","BS",4086,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,2,1,355,TRUE,6,0.5,3,1,2,TRUE,0,0,"","","YP_009018116.1 DNA methyltransferase [Mycobacterium phage Thibault]","REFSEQ DNA methyltransferase; Xu",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/8; 1 genes and    355 bp from nearest contig end; 50% of flanking genes annotated; 1/2 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1436","FCH3CGLCCXYL4FAA_NODE_1664_8","FCH3CGLCCXYL4FAA_NODE_1664",4019,"VIBRANT","K01711","gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]",NA,"","GMDS","GMDS","BS",4019,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,8,1,361,TRUE,6,0.666666666666667,4,3,1,TRUE,0,0,"K01711","GDPmannose 4,6-dehydratase [EC:4.2.1.47]","YP_007674420.1 nucleotide-sugar epimerase [Synechococcus phage S-SKS1]","sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7; Xh",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 8/9; 1 genes and    361 bp from nearest contig end; 67% of flanking genes annotated; 3/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1436","FCH3CGLCCXYL4FAA_NODE_1664_9","FCH3CGLCCXYL4FAA_NODE_1664",4019,"VIBRANT","K02377","TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]",NA,"","fcl","fcl","BS",4019,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,9,9,0,0,TRUE,5,0.8,4,4,0,FALSE,0,0,"","","YP_010670274.1 nucleotide-sugar epimerase [Synechococcus phage S-SRM01]","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 9/9; 0 genes and      0 bp from nearest contig end; 80% of flanking genes annotated; 4/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1449","FCH3CGLCCXYL4FAA_NODE_1681_3","FCH3CGLCCXYL4FAA_NODE_1681",4000,"DRAM-v","EC:1.17.4.1 | K00525","nrdA/nrdB; ribonucleotide reductase (RNR) | ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]",3,"MKEF","nrdA/nrdB/ribonucleoside-diphosphate reductase [EC:1.17.4.1] [RN:R02024]","ribonucleotide reductase (RNR)","BS",4000,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,4,3,1,190,TRUE,3,0,0,0,0,FALSE,0,0,"K00525","ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]","YP_010114422.1 ribonucleotide reductase [Flavobacterium phage vB_FspM_immuto_2-6A]","sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh",3,"MKEF",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MKEF",TRUE,TRUE,FALSE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 3/4; 1 genes and    190 bp from nearest contig end; 0% of flanking genes annotated; 0/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'MKEF'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1476","FCH3CGLCCXYL4FAA_NODE_1715_6","FCH3CGLCCXYL4FAA_NODE_1715",3973,"VIBRANT","K09458","fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]",NA,"","CEM1","CEM1","BS",3973,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,6,2,711,TRUE,7,0.142857142857143,1,1,0,FALSE,1,0,"","","","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 6/8; 2 genes and    711 bp from nearest contig end; 14% of flanking genes annotated; 1/0 viral-origin neighbours left/right; 1 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1595","FCH3CGLCCXYL4FAA_NODE_1866_1","FCH3CGLCCXYL4FAA_NODE_1866",3801,"VIBRANT","K09883","cobT; cobaltochelatase CobT [EC:6.6.1.2]",NA,"","cobT","cobT","BS",3801,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,8,1,0,3,TRUE,5,0.6,3,0,3,FALSE,0,0,"","","","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 1/8; 0 genes and      3 bp from nearest contig end; 60% of flanking genes annotated; 0/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1648","FCH3CGLCCXYL2EAA_NODE_2253_4","FCH3CGLCCXYL2EAA_NODE_2253",3749,"VIBRANT","K04034","bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]",NA,"","bchE","bchE","IA",3749,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,5,4,1,374,TRUE,4,0.25,1,1,0,FALSE,0,0,"","","YP_009213163.1 B12-binding domain-containing radical SAM protein [Streptomyces phage SF3]","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 4/5; 1 genes and    374 bp from nearest contig end; 25% of flanking genes annotated; 1/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1674","FCH3CGLCCXYL4FAA_NODE_1956_2","FCH3CGLCCXYL4FAA_NODE_1956",3727,"VIBRANT","K00568","ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]",NA,"","ubiG","ubiG","BS",3727,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,6,2,1,157,TRUE,5,0.6,3,0,3,FALSE,0,0,"","","","",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 2/6; 1 genes and    157 bp from nearest contig end; 60% of flanking genes annotated; 0/3 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1674","FCH3CGLCCXYL4FAA_NODE_1956_5","FCH3CGLCCXYL4FAA_NODE_1956",3727,"VIBRANT","K01710","E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NA,"","rffG","rffG","BS",3727,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,6,5,1,428,TRUE,5,0.4,2,2,0,FALSE,0,0,"","","YP_004322338.1 nucleotide-sugar epimerase [Synechococcus phage S-SM2]","sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7; Xh",4,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 5/6; 1 genes and    428 bp from nearest contig end; 40% of flanking genes annotated; 2/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 4 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1680","FCH3CGLCCXYL4FAA_NODE_1478_5","FCH3CGLCCXYL4FAA_NODE_1478",3719,"VIBRANT","K00952","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]",NA,"","nadM","nadM","BS",3719,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,5,2,744,TRUE,6,0.166666666666667,1,0,1,FALSE,0,0,"","","YP_009639091.1 kinase [Xylella phage Sano]","REFSEQ kinase; Xu",3,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 5/7; 2 genes and    744 bp from nearest contig end; 17% of flanking genes annotated; 0/1 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 3 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1681","FCH3CGLCCXYL4FAA_NODE_1962_7","FCH3CGLCCXYL4FAA_NODE_1962",3719,"VIBRANT","K09882","cobS; cobaltochelatase CobS [EC:6.6.1.2]",NA,"","cobS","cobS","BS",3719,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,7,7,0,0,TRUE,5,0.8,4,4,0,FALSE,0,0,"","","YP_010670207.1 ATPase [Synechococcus phage S-SRM01]","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 7/7; 0 genes and      0 bp from nearest contig end; 80% of flanking genes annotated; 4/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"vOTU1717","FCH3CGLCCXYL4FAA_NODE_2014_10","FCH3CGLCCXYL4FAA_NODE_2014",3673,"VIBRANT","K17398","DNMT3A; DNA (cytosine-5)-methyltransferase 3A [EC:2.1.1.37]",NA,"","DNMT3A","DNMT3A","BS",3673,FALSE,FALSE,FALSE,"Low-quality","Caudoviricetes","","virulent",TRUE,10,10,0,0,TRUE,5,0.2,1,1,0,FALSE,0,0,"","","YP_010655248.1 putative DNA-methyltransferase [Pseudoalteromonas phage vB_PspS-H40/1]","",5,"F",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,"NOT EVALUATED - vOTU outside the ≥5 kb catalogue","gene 10/10; 0 genes and      0 bp from nearest contig end; 20% of flanking genes annotated; 1/0 viral-origin neighbours left/right; 0 structural-hallmark and 0 mobile-element neighbours; DRAM-v aux score 5 flags 'F'",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
